index,marca,fecha_alerta,fecha_vencimiento,mes,status,plazo_de_gestion,sucursal,canal,vendedor_rc,responsable_de_gestionar_alerta,cliente,vin,vehículo,satisfaccion_inicial,recomendacion_inicial,incidente_o_retorno_inicial,categoria,causas,puesto_involucrado,tiempo_de_respuesta_dias,estado,resp_alerta,tipo_de_alerta
420,Marca 3,2018-08-16,2018-08-21,Agosto,GESTIONADO,A tiempo,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,1d11bfbddf2a2f6d41876f229b163f4a,c8dbc6e6a035f673a8256ce8555d9477,32bbf492c445c064b5cd4b6869f7f3e8,16f5552e223f317dee929346c2d82e2f,7.0,9.0,NO,Facilidad para comunicarse,Plan de ahorro,Adjudicados,0.9912684661681558,REVERTIDO,Responsable 2,BAJA CALIFICACION
423,Marca 3,2018-08-16,2018-08-21,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,1d11bfbddf2a2f6d41876f229b163f4a,fad93794913c37443bfa6e824a86164a,5393ecbfc6da91897c89e70595e83027,5bf4393a1d1ffc1865bf4a1f1d30772a,9.0,7.0,NO,Varios,"Asesoramiento : Incumplimiento de promesas,Plazos de entrega ; Condiciones de Atención del Personal : Indiferencia del personal",Ventas,0.9914964435527996,REVERTIDO,Responsable 3,BAJA CALIFICACION
424,Marca 3,2018-08-16,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 3,VN,9f1483cfc9db3de5e496f69e6481e36b,046dd80c17e8000f463f1afb496d15ae,b66315ad0b0d89678e8c5ae2683efc71,2e322571291e62c1c28670b52af33d16,cf09adec93b77fc9db37d6b6ac276490,9.0,10.0,SI,Asesoramiento,Equipamiento de la unidad,Ventas,0.9902578880175088,SIN RESPUESTA,Responsable 3,INCIDENTE
425,Marca 3,2018-08-16,2018-08-21,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PV,4266ad43a59907de18ff683bc4659cee,4266ad43a59907de18ff683bc4659cee,6da50aeeec1ed4fc88ab2120fe23cad1,b4933538dcfca968423d6823053139fa,2cb60f084fc95542767d2aeddc5208c3,5.0,1.0,SI,Varios,"Reclamos al Taller: Mala reparación; Asesoramiento: Disconformidad con experiencias pasadas; Disconformidad con el Fabricante: Disconformidad con el producto, Políticas de precios",Taller,0.9915648367681926,NO REVERTIDO,Responsable 1,BAJA CALIFICACION Y RETORNO
426,Marca 3,2018-08-16,2018-08-17,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,0c800d56bfa759409f94fe7aa9090674,291bc285d7b6df78db86a0878680f6e6,7fd51003e64d49334696ef47dd1c6ff6,33b96ba4fb2117a29d78e0c8a4d340ed,10.0,10.0,NO,Condiciones de atención del personal,Otros,Entrega Fisica,0.9902578880175088,SIN RESPUESTA,Responsable 3,OBSERVACION
427,Marca 3,2018-08-16,2018-08-17,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PV,0a7bec7c85caac51008df1b4603ac74e,0a7bec7c85caac51008df1b4603ac74e,81b2178d40f6f2e0acdf037f130eac8b,4199f62398936e6177faa327ee406654,67180f967b5f2201c4f30c85c51d9bd7,10.0,10.0,NO,Disconformidad con el fabricante,Disponibilidad de repuestos,Repuestos,0.9916560277220501,REVERTIDO,Responsable 1,OBSERVACION
428,Marca 3,2018-08-16,2018-08-17,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PV,4266ad43a59907de18ff683bc4659cee,4266ad43a59907de18ff683bc4659cee,a91d2f6190ff96bd3cd666d393dd4fff,ea12a36d84230ea7e51931ab79fb3dc6,8d4e31d0e3718b3d505aca0fdc54029a,9.0,10.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9914964435527996,REVERTIDO,Responsable 1,OBSERVACION
429,Marca 1,2018-08-16,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 3,PV,5e4dec9d960c15b2c561ceaf0e79b267,3228ebdbca7b438f8a6de1b3c6148abc,dcb0f4223a80c8291bf0ecbc1cb0ff56,e4ea8cef8a8455ba0a8a9795544b1cf2,39d7b05cd7a8cacdf1d505f2f33d6255,8.0,9.0,NO,Asesoramiento,En la devolución del taller,Asesor,0.9913824548604778,REVERTIDO,Responsable 3,BAJA CALIFICACION
431,Marca 2,2018-08-17,2018-08-22,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,18f4d4bef91d8a037d2e3536a74bd122,5b45089dccf71a84f1fc01b1ec9e89c0,11864def54e0c5f295685af303d45510,727cb9884352e1b124292fc99a43e1c0,83b92c59ff7a326c036e0bd6e0b51fb0,8.0,8.0,NO,Asesoramiento,"Plazos de entrega, Incumplimiento de promesas, Omisión/error en la sucripcion o en la venta",Ventas,0.9914052525989422,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
434,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,122a8edd79acc3317c88d3bbf8d91ffb,a25675d8e5ffe874d55f9f8c16ee3c2c,188872e42212e4b16539d4dac9a4362b,351d1f9ba5c1bed07debb2706b2e8e33,83b92c59ff7a326c036e0bd6e0b51fb0,9.0,9.0,NO,Problemas en la entrega,Se entrega manual equivocado,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
435,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,VN,e77f22c9fb38d5db549cc9cb69668fc7,a25675d8e5ffe874d55f9f8c16ee3c2c,c8d8dd303ca3c46f54584fe0b101b994,d0330530a60a3a9e5cb17cf47399196f,08d24870ab3354012d5d74a65e993182,10.0,10.0,NO,Asesoramiento,Sobre el funcionamiento de la unidad en la entrega,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
436,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,122a8edd79acc3317c88d3bbf8d91ffb,9579e8e5c7f40b138bc6cd908393f0b9,e05128a2c083d80553a23384dcda4706,0441447baf93f678307256cc2f94c9d3,1984823a6ad620eb2eafcaed37490b66,10.0,10.0,NO,Problemas de gestoría,Faltante / error en documentación,Gestoria,0.9914736458143352,REVERTIDO,Responsable 2,OBSERVACION
437,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,7db59b81bbaa5d9bd3476b5373efaa53,7db59b81bbaa5d9bd3476b5373efaa53,914e15295e78d2590a96eb9a592697d3,e1e7a76ce99f4117c1e9aebaa8cafdf2,17e92f8dcbf8f6e092ae8fbd756e740a,10.0,10.0,NO,Disconformidad con el Fabricante,Disponibilidad de repuestos,Repuestos,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
438,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,7db59b81bbaa5d9bd3476b5373efaa53,7db59b81bbaa5d9bd3476b5373efaa53,244a935f848cf1e2f6d31817fca36be5,8dc4e12a8b0592c6e3bae6e298bfcabf,3d85c93947db1628e87dac4dac75fd15,9.0,9.0,NO,Varios,"Reclamos al Taller : Incidentes/detalles generados en el vehículo en su estancia en el taller , Trabajo parcial ,Tiempo de inmovilización en el taller ; Lavado : Vehículo mal lavado",Taller,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
439,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,313035441f2010310ad68d251ea8dd49,ef5ec5b3e39338c560a30a9775a5c7f5,02d750b5e50d0767b47c5992b33e3966,9.0,9.0,NO,Condiciones de atención del personal,Ofrecimiento de infusión/agua,Asesor,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
440,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,007f61322a9cea01e281c759a7a237f2,493eb60ce9adf15327026502d447e32e,17e92f8dcbf8f6e092ae8fbd756e740a,10.0,10.0,NO,Asesoramiento,En la devolución del taller,Asesor,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
441,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,7db59b81bbaa5d9bd3476b5373efaa53,7db59b81bbaa5d9bd3476b5373efaa53,f56c5cc7aca0e27fa839802ebe2867c8,f3314512b515193d899bef770b850700,687e1ced01294269075eb8436a26ae2f,9.0,9.0,NO,Varios,Instalaciones: Ubicación; Reclamos al Taller: Tiempo de inmovilización en el taller; Disconformidad con el Fabricante: Políticas de precios,Asesor,0.9913596571220136,REVERTIDO,Responsable 1,OBSERVACION
442,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,5aa557351742d288a6ca939107e4597d,5aa557351742d288a6ca939107e4597d,d79cc092c6aab3137af9d4940ee89f84,14f0c256cdfad69b8f75494ddb19f649,687e1ced01294269075eb8436a26ae2f,10.0,10.0,NO,Asesoramiento,Disconformidad con experiencias pasadas,Asesor,0.9913368593835492,REVERTIDO,Responsable 2,OBSERVACION
443,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,5aa557351742d288a6ca939107e4597d,5aa557351742d288a6ca939107e4597d,f7bb73581f3b6699655c81c29d27baaf,c170dfa51b4e9d4e105cc074dc222e80,687e1ced01294269075eb8436a26ae2f,9.0,9.0,NO,Disconformidad con el fabricante,Disponibilidad de repuestos,Repuestos,0.9913368593835492,REVERTIDO,Responsable 2,OBSERVACION
444,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,VN,a65e3d6d6e485adcbd53a8fd8f38cb6a,640a4cb710922f0fba448d1185d0acf0,57caedc7488a0c0b6bded37abd5e313b,be2a2121e7b91e709812d25e8d2bafe4,83b92c59ff7a326c036e0bd6e0b51fb0,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Gestoria,0.9913368593835492,REVERTIDO,Responsable 3,OBSERVACION
445,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,18f4d4bef91d8a037d2e3536a74bd122,5b45089dccf71a84f1fc01b1ec9e89c0,71ad1bb9dd48dced2e0d1b971f01e9d2,60a7ebba0da97dc89900fa5938aad109,fd607a98916a29b44ab4194cfe2e1cdd,9.0,9.0,NO,Asesoramiento,Precios,Ventas,0.9913596571220136,REVERTIDO,Responsable 3,OBSERVACION
465,Marca 4,2018-08-17,2018-08-22,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,VN,eec3d52adfb1e7dc2fa51e32cb8be0a7,524056b5a2b4dbc95584683b6550ae01,9763b077ddce14a831b5ac69af544c4e,44124cda9573e84967db640548bbf7b0,89c58522785dcc33296e9e99be800a63,10.0,10.0,NO,Vehículo entregado en malas condiciones,Vehiculo sucio o con marcas,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 3,OBSERVACION
467,Marca 4,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,61f854704d973425d466466bbafb8537,a25675d8e5ffe874d55f9f8c16ee3c2c,a011c943088f43cbbee88ab287e329b4,21bb59667670f9b37eb76e7aa0a2812d,017f8a80ce003f9bc09482d19b849264,10.0,10.0,NO,Varios,"Accesorios: Faltante; Elemento de Entrega Diferenciada: Kit de seguridad (incluido en autos con peso menos a 1500kg), Matafuegos; Condiciones Generales: Políticas de la empresa",Entrega Fisica,0.9914736458143352,CERRADO POR GERENCIA,Responsable 1,OBSERVACION
468,Marca 4,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,VN,eec3d52adfb1e7dc2fa51e32cb8be0a7,a25675d8e5ffe874d55f9f8c16ee3c2c,610519d702d23bffff78862eeb6fde8c,2ab8e9555ab7ea07413f31520df54fd3,949596118f9efdcf8f85730f7e4f8cf7,10.0,10.0,NO,Asesoramiento,Sobre el funcionamiento de la unidad en la entrega,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 2,OBSERVACION
472,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,a3c2f75a693666acf2c68ca07a941107,36e051161ca367bf0a1fbe8c484f153e,93ae83899af768334d82e1601748211f,8.0,9.0,NO,Disconformidad con el Fabricante,Políticas de precios,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION
474,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,707405bb4abc05d8072741b92db61df6,e20a80be664f2b856a1d33eb3c5e8836,c09f713713d00d0737b785fa657e1440,42b74c3bd20ec6127680c8ed5809692e,afee97063896539480a5565756d32aee,9.0,5.0,SI,Varios,Reclamos al Taller : Trabajo parcial ; Disconformidad con el Fabricante : Disconformidad con la marca ; Condiciones de Atención del Personal : Otros,Taller,0.9902578652197702,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION Y RETORNO
475,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,b58f07b8c0d6ea3cbbbb1d9c8540395a,37a5a14bebc0997f977b252edd901f90,8bcbb2d76706e5e5a5d93b6a982a8574,5.0,7.0,SI,Reclamos al taller,Incidentes/detalles generados en el vehículo en su estancia en el taller,Taller,0.9902578652197702,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION Y RETORNO
476,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,8f488a9194034951ff0f1e228ea4d626,34562d950476a933ed570e3ef6b33f3c,93ae83899af768334d82e1601748211f,5.0,9.0,NO,Lavado,Vehículo mal lavado,Lavadero,0.9902578652197702,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION
477,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,6e4a78b5c65ea7916872bfe327848f54,42a831ba81c0ccf89ea999def45bb65d,93ae83899af768334d82e1601748211f,-1.0,-1.0,SI,Disconformidad con el fabricante,Disconformidad con la marca,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION Y RETORNO
478,Marca 1,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,978beb0ebcb3a83036b12d262b1d88ef,d879b174750b8b12569d218d12713779,afee97063896539480a5565756d32aee,-1.0,-1.0,SI,Reclamos al taller,Otros,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION Y RETORNO
479,Marca 1,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,1ac8e97def13811f8c9835f00ba7e14b,a25675d8e5ffe874d55f9f8c16ee3c2c,c0b554e5d8a0a66c4500066158c577d1,fa21d0e73c674d1df1d33deac4e27041,94a293a0383af004e0e978cdbd029f23,10.0,10.0,NO,Accesorios,Faltante,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 2,OBSERVACION
481,Marca 1,2018-08-17,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,246e89c6fcd93a60463be9821f1d0d5d,246e89c6fcd93a60463be9821f1d0d5d,4ed693b825d0e153651f849169fdbc55,f3b4f6851af3c0500a875f126c2d3604,f33be1f14dc5f54c5721fda022c1e966,9.0,10.0,NO,Asesoramiento,Consultas pendientes del Cliente,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 2,OBSERVACION
482,Marca 1,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,4fd0bb3a7eb5277186c4ed782acd744c,d96cfd40585bb967a36a5d5c9a3a63d6,ce1231227d5db322395beb774acb361d,04116429fd990ec3d07fa17b28dce2f6,13ae61209d8490e316bd23df14a19c93,8.0,9.0,NO,Expectativas Altas del Cliente,Expectativas Altas del Cliente,Ventas,0.9913368593835492,REVERTIDO,Responsable 3,BAJA CALIFICACION
485,Marca 2,2018-08-17,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 2,PA,c4ddb370917f0f3485f03a72110dcf27,256515e781a55d9bc7c16411ebd1b69d,e4e1bd12c9cb798f6639218f58bbaf99,eaa7479f7dbf3ce1f2421e1e08b8c30c,1984823a6ad620eb2eafcaed37490b66,9.0,10.0,NO,Accesorios,Bonificacion no reconocida,Ventas,0.0034424585081159753,SIN RESPUESTA,Responsable 2,OBSERVACION
486,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,23f72dbd944a5eb87ec78e5155714206,b067b2630697717a09ed3754cd3ed39c,9e3d18b446d1ee879dda824917b5ab11,7abc1722efad331d40b73ce16ceaad88,9.0,10.0,NO,Disconformidad con el Fabricante,Políticas de precios,Asesor,0.9913824548604778,REVERTIDO,Responsable 3,OBSERVACION
487,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,23f72dbd944a5eb87ec78e5155714206,c342d351f04e84db5e4f76afe4d40c43,09db1d303eb0ada1e53c39ec3d2ff358,207,9.0,9.0,NO,Varios,Disconformidad con el Fabricante: Disponibilidad de repuestos; Comunicación: Falta de comunicación ante novedades,Repuestos,0.9914052525989422,REVERTIDO,Responsable 2,OBSERVACION
488,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,23f72dbd944a5eb87ec78e5155714206,bb51bf81f59589d97b18c929f05dc659,2712324ae71f74aa31160f8858735f27,017846a60017783c3efe08798abe851d,10.0,10.0,NO,Reclamos al taller,Trabajo parcial,Taller,0.9913824548604778,REVERTIDO,Responsable 2,OBSERVACION
489,Marca 2,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PA,94649e053a2416e5ce9c3b2b321cda6e,455f6e1e1d958cc4c582df866ad6051c,45c2777b25cecc5691db8312716a185b,293eb7428a42b2412074b66902764d53,ee4401e05c50d8cb350c96c0827e9aa3,10.0,10.0,NO,Asesoramiento,Equipamiento de la unidad,Ventas,0.9912456684296918,REVERTIDO,Responsable 3,OBSERVACION
490,Marca 3,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 2,PA,c08ca320ccbf93cb23688866ea16e514,bea1b06a979bd72ed76fa9e66dc896f5,ea1a0ccff097c8a1e1c2a9b5cdcef116,650826e505477488182d342a361ab69d,257ce0e4b0e4e154a1da9a23c333a034,7.0,7.0,NO,Varios,Vehículo Entregado en Malas Condiciones: Fallas en el funcionamiento mecanico/ carroceria; Disconformidad con el Fabricante: Disponibilidad de colores,Entrega Fisica,0.9902578652197702,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION
492,Marca 3,2018-08-17,2018-08-21,Agosto,GESTIONADO,A tiempo,Sucursal 2,PV,973b522f65bc9ff13453331a5fe36536,973b522f65bc9ff13453331a5fe36536,d0e34c2f9dc778bc7f2783593eb8e3b5,e5f86f740ed6c7b5e45c31d406f31605,a7b8beef6751296c8262015cfdb99619,10.0,10.0,SI,Varios,Asesoramiento : Nuevo problema ; Reclamos al Taller : Trabajo parcial,Asesor,0.9913368593835492,REVERTIDO,Responsable 3,OBSERVACION
493,Marca 3,2018-08-17,2018-08-21,Agosto,GESTIONADO,A tiempo,Sucursal 2,PA,2eec61b951fe6fbc58d6e21fb5d0d399,bea1b06a979bd72ed76fa9e66dc896f5,09d3ea1ef7f6a3c71c934a0cdba53c0c,ffd31a94dd6e76afde5d7c85a429d00b,440fe7a7fc759ca4c1cbfc07195a041a,9.0,10.0,NO,Vehículo entregado en malas condiciones,Pieza defectuosa,Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 3,OBSERVACION
494,Marca 4,2018-08-17,2018-08-22,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,fa8c1ac46cf0ccedf638ac1657126598,49f843c7cbc9e728c2d5626e63e55793,43e9b90c942233c3d03650eec93f789a,8.0,10.0,NO,Varios,Instalaciones : Ubicación ; Reclamos al Taller : Tiempo de inmovilización en el taller,Asesor,0.991519241291264,REVERTIDO,Responsable 3,BAJA CALIFICACION
495,Marca 4,2018-08-17,2018-08-22,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,8aad594c39a9e9a8d18553b16d7d46e3,4353439124ce4ed14d6a72f19a2f204b,c2d72aa2fa2bb1303509cfd181fe2f6c,-1.0,-1.0,SI,Reclamos al taller,Otros,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION Y RETORNO
497,Marca 1,2018-08-17,2018-08-22,Agosto,GESTIONADO,A TIEMPO,Sucursal 4,VN,9ed5b75c354835585fb3df608fca77ae,03acd0e6542b0de7ee31f242cbbd11df,37296bcfcd485f7bc1e1133f042400f3,a74779fccca5dfaa5af51267ba219f5b,e08d113ed7bad2205e4d492516ba9dd0,9.0,7.0,NO,Asesoramiento,"Incumplimiento de promesas, Omisión/error en la sucripcion o en la venta",Ventas,0.9913368593835492,REVERTIDO,Responsable 2,BAJA CALIFICACION
498,Marca 1,2018-08-17,2018-08-21,Agosto,GESTIONADO,A TIEMPO,Sucursal 4,VN,2138393ebbcbbce63871247c55142be9,0a4fd748263abd96d433702257b5397d,83df81d753fbabae9b3575f2199f1ab7,97ead82d7c29a78c5269386660110f08,2e36def43255bff41160eac9ce0ff3ad,9.0,9.0,NO,Elemento de entrega diferenciada,"Alfombra, Kit de seguridad (incluido en autos con peso menos a 1500kg),",Entrega Fisica,0.9913368593835492,REVERTIDO,Responsable 1,OBSERVACION
499,Marca 3,2018-08-17,2018-08-22,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,1d11bfbddf2a2f6d41876f229b163f4a,054f7f281974d50547f945fe255cf699,602d85fed54716dfa949f63837505010,7ad547abd5414a478a945a4cbafd0a52,6.0,8.0,SI,Varios,"Asesoramiento: Omisión/error en la sucripcion o en la venta, Sobre el proceso administrativo, Gastos, Facturación; Comunicación: Falta de comunicación ante novedades",Adjudicados,0.9914736458143352,NO REVERTIDO,Responsable 1,BAJA CALIFICACION E INCIDENTE
500,Marca 3,2018-08-17,2018-08-22,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,1d11bfbddf2a2f6d41876f229b163f4a,b470c6324139fbc3ef7065c966d144fb,bf3f6d76277c754d29a0394f13f54e7b,7ad547abd5414a478a945a4cbafd0a52,5.0,7.0,NO,Asesoramiento,"Omisión/error en la sucripcion o en la venta, Incumplimiento de promesas, Plazos de entrega",Ventas,0.9914736458143352,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
501,Marca 3,2018-08-17,2018-08-22,Agosto,GESTIONADO,Fuera de plazo,Sucursal 3,PA,c08ca320ccbf93cb23688866ea16e514,1d11bfbddf2a2f6d41876f229b163f4a,cc8cfc2c0dba15280cd0ec20f5a19cba,f2f521c932d964d8b29728341c81b5f6,440fe7a7fc759ca4c1cbfc07195a041a,9.0,7.0,NO,Varios,"Asesoramiento: Plazos de entrega, Incumplimiento de promesas; Error de Facturación: Vehículo adquirido",Adjudicados,0.9914964435527996,REVERTIDO,Responsable 2,BAJA CALIFICACION
504,Marca 3,2018-08-17,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 3,VN,746f318324d7d80f3a0f5af5660f700c,8259edf4bb249d4e66008566c5be7e19,6e2a5be03e3035c2d30d12ae1c78d5fb,ef15c3aa310be1ef7cb6f26db9e5e089,e588ecc665185235c1aa145f85950a23,10.0,10.0,NO,Asesoramiento,"Plazos de entrega, Accesorios",Entrega Administrativa,0.9902578652197702,SIN RESPUESTA,Responsable 2,OBSERVACION
505,Marca 1,2018-08-17,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 3,VN,570cd89e5ec17ff7a6a40ffb7284107d,dc3e19afe2895ca238e163c21d951d86,54d453bc013e2295dd978a6a0146c65a,33e4af585555db906bd57b7b521ba04f,e743fdbfd7cc257e8b35d5a77fcd438b,10.0,10.0,NO,Condiciones Generales,Políticas de la empresa,Gestoria,0.9902578652197702,SIN RESPUESTA,Responsable 3,OBSERVACION
507,Marca 1,2018-08-17,2018-08-21,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 3,PV,5e4dec9d960c15b2c561ceaf0e79b267,13c438c52f958eb1c7ca8b09ab364a54,396f59f73ae020c1f0eb1c57d31334a4,2034445ae5abe2bd01384e5f4ccb8e72,10de4bc81f754b19b0d27246a0589c05,9.0,10.0,NO,Condiciones de atención del personal,Otros,Asesor,0.9902578652197702,SIN RESPUESTA,Responsable 3,OBSERVACION
509,Marca 2,2018-08-21,2018-08-22,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,175b923587897939479fa80be2a96454,397f6a8fc6d407f59e6b3f50abb60a06,687e1ced01294269075eb8436a26ae2f,10.0,10.0,SI,Varios,Disconformidad con el Fabricante : Disponibilidad de repuestos ; Asesoramiento : En la recepción del taller,Asesor,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
525,Marca 1,2018-08-21,2018-08-23,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,359080b336be119ba0965ad8a6c89500,c0e7250c25cf9915f10075a23023b6a0,17868122240bd9be129e7e2a707fb537,54266967fc57b91b419640e38bedc3f7,a729e37d2baac093937f4817d995b979,6.0,3.0,SI,Varios,"Comunicación: Falta de comunicación ante novedades; Asesoramiento: Plazos de entrega, Sobre el proceso administrativo, Gastos; Condiciones de Atención del Personal: Indiferencia del personal",Adjudicados,0.9912684661681558,REVERTIDO,Responsable 2,BAJA CALIFICACION E INCIDENTE
527,Marca 1,2018-08-21,2018-08-23,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,398ab62a80493fc5d4c377b82c500965,ee28ab9178472ff97059aeddc36de287,e1628112ed8feef04d17db37c5d5f2bb,fb3b1e5695378d46daf347112a5a1930,13ae61209d8490e316bd23df14a19c93,8.0,9.0,NO,Varios,Asesoramiento: Financiación; Disconformidad con el Fabricante: Disconformidad con la marca,Entrega Administrativa,0.9912684661681558,REVERTIDO,Responsable 2,BAJA CALIFICACION
